code,term
703626001,"Anaplastic large cell lymphoma, T/Null cell, primary systemic type"
70446004,Chemotherapy administration into pleural cavity requiring thoracentesis
709471005,Periodontitis co-occurrent with leukemia
713325002,Primary cerebral lymphoma co-occurrent with human immunodeficiency virus infection
713483007,Reticulosarcoma co-occurrent with human immunodeficiency virus infection
713516007,Primary effusion lymphoma
713718006,Diffuse non-Hodgkin immunoblastic lymphoma co-occurrent with human immunodeficiency virus infection
713897006,Burkitt lymphoma co-occurrent with human immunodeficiency virus infection
714251006,Philadelphia chromosome-negative precursor B-cell acute lymphoblastic leukemia
714463003,Primary effusion lymphoma co-occurrent with infection caused by Human herpesvirus 8
715950008,Anaplastic lymphoma kinase positive large B-cell lymphoma
716655008,Aggressive systemic mastocytosis
716788007,Epstein-Barr virus positive diffuse large B-cell lymphoma of elderly
716872004,Antineoplastic chemotherapy regimen
718200007,Primary pulmonary lymphoma
720379009,Hepatic arterial infusion chemotherapy
721305008,Acute myeloid leukemia due to recurrent genetic abnormality
721306009,Therapy related acute myeloid leukemia and myelodysplastic syndrome
721308005,Acute leukemia of ambiguous lineage
721310007,Aggressive natural killer-cell leukemia
721314003,Fibroblastic reticular cell neoplasm
721555001,Follicular lymphoma of small intestine
721762007,Adult T-cell leukemia/lymphoma of skin
722472009,"Rituximab, ifosfamide, carboplatin and etoposide chemotherapy regimen"
722482005,"Doxorubicin, bleomycin, vinblastine and dacarbazine chemotherapy regimen"
722491009,"Rituximab, cyclophosphamide, doxorubicin, vincristine and prednisone chemotherapy regimen"
722795004,Meningeal leukemia
722953004,B-cell lymphoma unclassifiable with features intermediate between Burkitt lymphoma and diffuse large B-cell lymphoma
722954005,B-cell lymphoma unclassifiable with features intermediate between classical Hodgkin lymphoma and diffuse large B-cell lymphoma
723889003,B lymphoblastic leukemia lymphoma with t(9:22) (q34;q11.2); BCR-ABL 1
723945004,Cyclosporine therapy
724644005,Myeloid leukemia co-occurrent with Down syndrome
724645006,T-cell histiocyte rich large B-cell lymphoma
724647003,Diffuse large B-cell lymphoma co-occurrent with chronic inflammation caused by Epstein-Barr virus
724648008,Plasmablastic lymphoma
724649000,Langerhans cell sarcoma
724650000,Primary follicular dendritic cell sarcoma
725390002,Acute myeloid leukemia with t(8;16)(p11;p13) translocation
725437002,Chronic lymphocytic leukemia genetic mutation variant
726721002,Nodal marginal zone B-cell lymphoma
733598001,Acute myeloid leukemia with t(6;9)(p23;q34) translocation
733627006,Primary cutaneous gamma-delta-positive T-cell lymphoma
734066005,Diffuse large B-cell lymphoma of central nervous system
734522002,Acute myeloid leukemia with FMS-like tyrosine kinase-3 mutation
735332000,Primary cutaneous diffuse large cell B-cell lymphoma of lower extremity
736322001,Pediatric follicular lymphoma
738527001,Myeloid and/or lymphoid neoplasm associated with platelet derived growth factor receptor alpha rearrangement
738770003,Anaplastic lymphoma kinase positive anaplastic large cell lymphoma
739301006,Osteoporosis co-occurrent and due to multiple myeloma
762315004,Therapy related acute myeloid leukemia due to and following administration of antineoplastic agent
762690000,Classical Hodgkin lymphoma
763309005,Acute myeloid leukemia with nucleophosmin 1 somatic mutation
763477007,Primary lymphoma of conjunctiva
763666008,Splenic marginal zone B-cell lymphoma
763719001,Hydroa vacciniforme-like lymphoma
763796007,Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)
763884007,Splenic diffuse red pulp small B-cell lymphoma
764855007,Acute myeloid leukemia with CCAAT/enhancer binding protein alpha somatic mutation
764940002,Inherited acute myeloid leukemia
765136002,Primary cutaneous CD8 positive aggressive epidermotropic cytotoxic T-cell lymphoma
765328000,Classic mycosis fungoides
766045006,Acute myeloid leukemia and myelodysplastic syndrome related to alkylating agent
766046007,Acute myeloid leukemia and myelodysplastic syndrome related to topoisomerase type 2 inhibitor
766048008,Acute myeloid leukemia and myelodysplastic syndrome related to radiation
766752000,Neurolymphomatosis
766935007,Primary bone lymphoma
770402000,Aleukemic mast cell leukemia
773537001,Differentiation syndrome due to and following chemotherapy co-occurrent with acute promyelocytic leukemia
773995001,Primary cutaneous anaplastic large cell lymphoma
780817000,Undifferentiated myeloproliferative disease
780841002,Classic mast cell leukemia
780844005,Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2); RPN1-EVI1
783143001,Noonan syndrome-like disorder with juvenile myelomonocytic leukemia
783541009,Breast implant–associated anaplastic large-cell lymphoma
788674000,Primary cutaneous CD4 positive small/medium T-cell lymphoproliferative disorder
788874003,B-cell prolymphocytic leukemia in remission
788972003,Juvenile myelomonocytic leukemia in remission
789395008,History of primary cutaneous lymphoma
789690008,Malignant lymphomatoid granulomatosis of lung
79081000119100,History of acute myeloid leukemia
79268002,"Polyneuropathy, organomegaly, endocrinopathy, monoclonal gammopathy, and skin changes syndrome"
815011000000107,Anaplastic lymphoma kinase positive anaplastic large cell lymphoma
815361000000107,Acute myeloid leukaemia with 11q23 abnormality
816151001,Administration of consolidation antineoplastic agent
829591000000101,Neoadjuvant chemotherapy
830057003,Relapsing classical Hodgkin lymphoma
830155008,Administration of hyperthermic antineoplastic agent into peritoneal cavity
830156009,Administration of hyperthermic antineoplastic agent into thoracic cavity
836486002,Lymphomatous infiltrate of kidney
838340006,B lymphoblastic leukemia lymphoma with t(5;14)(q31;q32); IL3-IGH
838341005,B lymphoblastic leukemia lymphoma with t(v;11q23); MLL rearranged
838342003,B lymphoblastic leukemia lymphoma with t(12;21) (p13;q22); TEL/AML1 (ETV6-RUNX1)
838343008,B lymphoblastic leukemia lymphoma with t(1;19)(Q23;P13.3); E2A-PBX1 (TCF3/PBX1)
838344002,B lymphoblastic leukemia lymphoma with hypodiploidy
838346000,B lymphoblastic leukemia lymphoma with hyperdiploidy
838355002,Acute myeloid leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22) CBFB-MYH11
840423002,Diffuse large B-cell lymphoma of small intestine
840424008,Diffuse large B-cell lymphoma of stomach
843671000000104,Electrochemotherapy
847481000000109,Follicular lymphoma grade 1
847631000000107,Follicular lymphoma grade 2
847651000000100,Follicular lymphoma grade 3
847691000000108,Follicular lymphoma grade 3a
847701000000108,Follicular lymphoma grade 3b
847741000000106,Diffuse large B-cell lymphoma
862921000000106,Intravesical electrochemotherapy
863741000000108,Clinical stage A chronic lymphocytic leukaemia
863761000000109,Clinical stage B chronic lymphocytic leukaemia
863781000000100,Clinical stage C chronic lymphocytic leukaemia
866098005,Large B-cell lymphoma arising in HHV8-associated multicentric Castleman disease
870249004,"Folinic acid, fluorouracil and irinotecan antineoplastic chemotherapy regimen"
870250004,"Fluorouracil, leucovorin, irinotecan and oxaliplatin antineoplastic chemotherapy regimen"
87776000,Intra-arterial infusion of antineoplastic agent
91855006,"Acute leukemia, disease"
91857003,"Acute lymphoid leukemia, disease"
91861009,"Acute myeloid leukemia, disease"
92508006,Burkitt's tumor of intra-abdominal lymph nodes
92509003,Burkitt's tumor of intrapelvic lymph nodes
92510008,Burkitt's tumor of intrathoracic lymph nodes
92511007,Burkitt's tumor of lymph nodes of axilla AND/OR upper limb
92512000,"Burkitt's tumor of lymph nodes of head, face AND/OR neck"
92513005,Burkitt's tumor of lymph nodes of inguinal region AND/OR lower limb
92514004,Burkitt's tumor of lymph nodes of multiple sites
92515003,Burkitt's tumor of spleen
92516002,Burkitt's tumor of extranodal AND/OR solid organ site
92812005,"Chronic leukemia, disease"
92814006,"Chronic lymphoid leukemia, disease"
92818009,"Chronic myeloid leukemia, disease"
93133006,Letterer-Siwe disease of intra-abdominal lymph nodes
93134000,Letterer-Siwe disease of intrapelvic lymph nodes
93135004,Letterer-Siwe disease of intrathoracic lymph nodes
93136003,Letterer-Siwe disease of lymph nodes of axilla AND/OR upper limb
93137007,"Letterer-Siwe disease of lymph nodes of head, face AND/OR neck"
93138002,Letterer-Siwe disease of lymph nodes of inguinal region AND/OR lower limb
93139005,Letterer-Siwe disease of lymph nodes of multiple sites
93140007,Letterer-Siwe disease of spleen
93141006,Letterer-Siwe disease of extranodal AND/OR solid organ site
93143009,"Leukemia, disease"
93144003,Leukemic reticuloendotheliosis of intra-abdominal lymph nodes
93145002,Leukemic reticuloendotheliosis of intrapelvic lymph nodes
93146001,Leukemic reticuloendotheliosis of intrathoracic lymph nodes
93147005,Leukemic reticuloendotheliosis of lymph nodes of axilla AND/OR upper limb
93148000,"Leukemic reticuloendotheliosis of lymph nodes of head, face AND/OR neck"
93149008,Leukemic reticuloendotheliosis of lymph nodes of inguinal region AND/OR lower limb
93150008,Leukemic reticuloendotheliosis of lymph nodes of multiple sites
93151007,Hairy cell leukemia of spleen
93152000,Leukemic reticuloendotheliosis of extranodal AND/OR solid organ site
93182006,Malignant histiocytosis of intra-abdominal lymph nodes
93183001,Malignant histiocytosis of intrapelvic lymph nodes
93184007,Malignant histiocytosis of intrathoracic lymph nodes
93185008,Malignant histiocytosis of lymph nodes of axilla AND/OR upper limb
93186009,"Malignant histiocytosis of lymph nodes of head, face AND/OR neck"
93187000,Malignant histiocytosis of lymph nodes of inguinal region AND/OR lower limb
93188005,Malignant histiocytosis of lymph nodes of multiple sites
93189002,Malignant histiocytosis of spleen
93190006,Malignant histiocytosis of extranodal AND/OR solid organ site
93191005,Malignant lymphoma of intra-abdominal lymph nodes
93192003,Malignant lymphoma of intrapelvic lymph nodes
93193008,Malignant lymphoma of intrathoracic lymph nodes
93194002,Malignant lymphoma of lymph nodes of axilla AND/OR upper limb
93195001,"Malignant lymphoma of lymph nodes of head, face AND/OR neck"
93196000,Malignant lymphoma of lymph nodes of inguinal region AND/OR lower limb
93197009,Malignant lymphoma of lymph nodes of multiple sites
93198004,Malignant lymphoma of spleen
93199007,Malignant lymphoma of extranodal AND/OR solid organ site
93200005,Malignant mast cell tumor of intra-abdominal lymph nodes
93201009,Malignant mast cell tumor of intrapelvic lymph nodes
93202002,Malignant mast cell tumor of intrathoracic lymph nodes
93203007,Malignant mast cell tumor of lymph nodes of axilla AND/OR upper limb
93204001,"Malignant mast cell tumor of lymph nodes of head, face AND/OR neck"
93205000,Malignant mast cell tumor of lymph nodes of inguinal region AND/OR lower limb
93206004,Malignant mast cell tumor of lymph nodes of multiple sites
93207008,Malignant mast cell tumor of spleen
93208003,Malignant mast cell tumor of extranodal AND/OR solid organ site
93451002,"Erythroleukemia, FAB M6"
93487009,"Hodgkin's disease, lymphocytic depletion of lymph nodes of axilla AND/OR upper limb"
93488004,"Hodgkin's disease, lymphocytic depletion of lymph nodes of head, face AND/OR neck"
93489007,"Hodgkin's disease, lymphocytic depletion of lymph nodes of inguinal region AND/OR lower limb"
93492006,"Hodgkin's disease, lymphocytic depletion of extranodal AND/OR solid organ site"
93493001,"Hodgkin's disease, lymphocytic-histiocytic predominance of intra-abdominal lymph nodes"
93494007,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrapelvic lymph nodes"
93495008,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrathoracic lymph nodes"
93496009,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of axilla AND/OR upper limb"
93497000,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of head, face AND/OR neck"
93498005,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of inguinal region AND/OR lower limb"
93500006,"Hodgkin's disease, lymphocytic-histiocytic predominance of spleen"
93501005,"Hodgkin's disease, lymphocytic-histiocytic predominance of extranodal AND/OR solid organ site"
93505001,"Hodgkin's disease, mixed cellularity of lymph nodes of axilla AND/OR upper limb"
93506000,"Hodgkin's disease, mixed cellularity of lymph nodes of head, face AND/OR neck"
93507009,"Hodgkin's disease, mixed cellularity of lymph nodes of inguinal region AND/OR lower limb"
93509007,"Hodgkin's disease, mixed cellularity of spleen"
93510002,"Hodgkin's disease, mixed cellularity of extranodal AND/OR solid organ site"
93514006,"Hodgkin's disease, nodular sclerosis of lymph nodes of axilla AND/OR upper limb"
93515007,"Hodgkin's disease, nodular sclerosis of lymph nodes of head, face AND/OR neck"
93516008,"Hodgkin's disease, nodular sclerosis of lymph nodes of inguinal region AND/OR lower limb"
93518009,"Hodgkin's disease, nodular sclerosis of spleen"
93519001,"Hodgkin's disease, nodular sclerosis of extranodal AND/OR solid organ site"
93520007,Hodgkin's disease of intra-abdominal lymph nodes
93521006,Hodgkin's disease of intrapelvic lymph nodes
93522004,Hodgkin's disease of intrathoracic lymph nodes
93523009,Hodgkin's disease of lymph nodes of axilla AND/OR upper limb
93524003,"Hodgkin's disease of lymph nodes of head, face AND/OR neck"
93525002,Hodgkin's disease of lymph nodes of inguinal region AND/OR lower limb
93526001,Hodgkin's disease of lymph nodes of multiple sites
93527005,Hodgkin's disease of spleen
93528000,Hodgkin's disease of extranodal AND/OR solid organ site
93530003,Hodgkin's granuloma of intrapelvic lymph nodes
93531004,Hodgkin's granuloma of intrathoracic lymph nodes
93532006,Hodgkin's granuloma of lymph nodes of axilla AND/OR upper limb
93533001,"Hodgkin's granuloma of lymph nodes of head, face AND/OR neck"
93534007,Hodgkin's granuloma of lymph nodes of inguinal region AND/OR lower limb
93536009,Hodgkin's granuloma of spleen
93537000,Hodgkin's granuloma of extranodal AND/OR solid organ site
93541001,Hodgkin's paragranuloma of lymph nodes of axilla AND/OR upper limb
93542008,"Hodgkin's paragranuloma of lymph nodes of head, face AND/OR neck"
93543003,Hodgkin's paragranuloma of lymph nodes of inguinal region AND/OR lower limb
93545005,Hodgkin's paragranuloma of spleen
93546006,Hodgkin's paragranuloma of extranodal AND/OR solid organ site
93547002,Hodgkin's sarcoma of intra-abdominal lymph nodes
93548007,Hodgkin's sarcoma of intrapelvic lymph nodes
93549004,Hodgkin's sarcoma of intrathoracic lymph nodes
93550004,Hodgkin's sarcoma of lymph nodes of axilla AND/OR upper limb
93551000,"Hodgkin's sarcoma of lymph nodes of head, face AND/OR neck"
93552007,Hodgkin's sarcoma of lymph nodes of inguinal region AND/OR lower limb
93554008,Hodgkin's sarcoma of spleen
93555009,Hodgkin's sarcoma of extranodal AND/OR solid organ site
94686001,Mixed cell type lymphosarcoma of intra-abdominal lymph nodes
94687005,Mixed cell type lymphosarcoma of intrapelvic lymph nodes
94688000,Mixed cell type lymphosarcoma of intrathoracic lymph nodes
94690004,"Mixed cell type lymphosarcoma of lymph nodes of head, face, and neck"
94707004,Mycosis fungoides of intra-abdominal lymph nodes
94708009,Mycosis fungoides of intrapelvic lymph nodes
94709001,Mycosis fungoides of intrathoracic lymph nodes
94710006,Mycosis fungoides of lymph nodes of axilla AND/OR upper limb
94711005,"Mycosis fungoides of lymph nodes of head, face AND/OR neck"
94712003,Mycosis fungoides of lymph nodes of inguinal region AND/OR lower limb
94714002,Mycosis fungoides of spleen
94715001,Mycosis fungoides of extranodal AND/OR solid organ site
94719007,"Myeloid sarcoma, disease"
95186006,Nodular lymphoma of intra-abdominal lymph nodes
95187002,Nodular lymphoma of intrapelvic lymph nodes
95188007,Nodular lymphoma of intrathoracic lymph nodes
95192000,Nodular lymphoma of lymph nodes of multiple sites
95193005,Nodular lymphoma of spleen
95194004,Nodular lymphoma of extranodal AND/OR solid organ site
95210003,"Plasma cell leukemia, disease"
95224004,Reticulosarcoma of intra-abdominal lymph nodes
95225003,Reticulosarcoma of intrapelvic lymph nodes
95226002,Reticulosarcoma of intrathoracic lymph nodes
95230004,Reticulosarcoma of lymph nodes of multiple sites
95231000,Reticulosarcoma of spleen
95260009,"Sézary's disease of lymph nodes of head, face AND/OR neck"
95261008,Sézary's disease of lymph nodes of inguinal region AND/OR lower limb
95263006,Sézary's disease of spleen
95264000,Sézary's disease of extranodal AND/OR solid organ site
