code,term
442351000000104,[X]HIV disease resulting in other non-Hodgkin's lymphoma (disorder)
468931000000102,[X]Human immunodeficiency virus disease (disorder)
86406008,"[X]Hiv disease resulting in other malignant neoplasms of lymphoid, hematopoietic and related tissue (disorder)"
187447001,Human immunodeficiency virus infection (disorder)
401941000000104,"[X]HIV disease resulting in other malignant neoplasms of lymphoid, haematopoietic and related tissue (disorder)"
468931000000102,[X]Human immunodeficiency virus disease (disorder)
86406008,[X]HIV disease resulting in other malignant neoplasms (disorder)
187448006,Human immunodeficiency virus infection (disorder)
713572001,Malignant neoplastic disease co-occurrent with human immunodeficiency virus infection (disorder)
455571000000106,[X]HIV disease resulting in other malignant neoplasms (disorder)
468931000000102,[X]Human immunodeficiency virus disease (disorder)
86406008,[X]HIV disease resulting in unspecified malignant neoplasm (disorder)
187449003,Human immunodeficiency virus infection (disorder)
413311000000103,[X]HIV disease resulting in unspecified malignant neoplasm (disorder)
468931000000102,[X]Human immunodeficiency virus disease (disorder)
187450003,[X]HIV disease resulting in multiple diseases classified elsewhere (disorder)
413321000000109,[X]HIV disease resulting in multiple diseases classified elsewhere (disorder)
187451004,"[X]Hiv disease resulting in hematological and immunological abnormalities, not elsewhere classified (disorder)"
401191000000107,"[X] HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified (disorder)"
86406008,[X]HIV disease resulting in other specified conditions (disorder)
187452006,Human immunodeficiency virus infection (disorder)
428061000000103,[X]HIV disease resulting in other specified conditions (disorder)
468931000000102,[X]Human immunodeficiency virus disease (disorder)
86406008,[X]Unspecified human immunodeficiency virus [HIV] disease (disorder)
187453001,Human immunodeficiency virus infection (disorder)
439901000000106,[X]Unspecified human immunodeficiency virus [HIV] disease (disorder)
105635000,"[X]Retrovirus infections, not elsewhere classified (disorder)"
187463009,Disease caused by Retroviridae (disorder)
417341000000108,"[X]Retrovirus infections, not elsewhere classified (disorder)"
4296008,Transsexualism (disorder)
407374003,Transsexual (finding)
191782007,Transsexuality with unspecified sexual history (disorder)
407374003,Transsexual (finding)
191783002,Transsexuality with asexual history (disorder)
472945003,Previously asexual transsexual (finding)
191784008,Transsexuality with homosexual history (disorder)
472947006,Previously homosexual transsexual (finding)
191785009,Transsexuality with heterosexual history (disorder)
472946002,Previously heterosexual transsexual (finding)
191786005,Transsexualism NOS (disorder)
407374003,Transsexual (finding)
191787001,Psychosexual identity disorder (disorder)
191788006,Feminism in boy (finding)
191789003,Masculinism in girl (finding)
191787001,Psychosexual identity disorder (disorder)
191790007,Psychosexual identity disorder NOS (disorder)
191798000,Gender role disorder of adolescent or adult (disorder)
87991007,Gender identity disorder (disorder)
192507000,[X]Gender identity disorders (disorder)
412311000000105,[X]Gender identity disorders (disorder)
192509002,Dual-role transvestism (disorder)
472989003,Dual-role transvestism (finding)
5095008,Gender identity disorder of childhood (disorder)
87991007,Gender identity disorder (disorder)
192510007,[X]Other gender identity disorders (disorder)
442041000000100,[X]Other gender identity disorders (disorder)
87991007,Gender identity disorder (disorder)
192511006,"[X]Gender identity disorder, unspecified (disorder)"
412321000000104,"[X]Gender identity disorder, unspecified (disorder)"
151004,Gonococcal meningitis (disorder)
192646007,Meningitis due to neurosyphilis (disorder)
301086002,Syphilitic meningitis (disorder)
6267005,Congenital syphilitic meningitis (disorder)
192647003,Secondary syphilitic meningitis (disorder)
23291008,Herpes simplex meningitis (disorder)
26135000,Syphilis encephalitis (& congenital) (disorder)
32735002,Syphilitic encephalitis (disorder)
192699001,Congenital syphilitic encephalitis (disorder)
26135000,Encephalitis due to syphilis unspecified (disorder)
192700000,Syphilitic encephalitis (disorder)
193786000,Keratitis caused by syphilis (disorder)
4129001,Argyll-Robertson pupil (finding)
194168004,Non-syphilitic Argyll Robertson pupil (disorder)
194907008,Acute syphilitic pericarditis (disorder)
194910001,Acute gonococcal pericarditis (disorder)
61048000,Gonococcal endocarditis (disorder)
194947001,Acute myocarditis - syphilitic (disorder)
12232008,Syphilitic aneurysm of aorta (disorder)
20735004,Syphilitic aortitis (disorder)
8555001,Lung disease with syphilis (disorder)
196139002,Syphilis of lung (disorder)
34964002,Syphilitic peritonitis (disorder)
197172005,Chlamydial peritonitis (disorder)
197305002,Syphilitic portal cirrhosis (disorder)
186698009,Hepatitis in cytomegalic inclusion virus (disorder)
197340001,Cytomegalovirus hepatitis (disorder)
197347003,Hepatitis in late syphilis (disorder)
197348008,Hepatitis in secondary syphilis (disorder)
197757004,Late syphilis of kidney (disorder)
197848003,Gonococcal cystitis (disorder)
197850006,Trichomonal cystitis (disorder)
7253006,Periurethral cellulitis (disorder)
197898002,(Periurethritis) or (urethritis due to non venereal causes) (disorder)
266563005,Non-venereal urethritis (disorder)
31822004,Other urethritis (disorder)
197904009,Urethritis (disorder)
31822004,Urethritis unspecified (disorder)
197905005,Urethritis (disorder)
31273004,Urethral syndrome NOS (disorder)
197906006,Urethral syndrome (disorder)
31822004,Other urethritis NOS (disorder)
197910009,Urethritis (disorder)
197911008,Urethritis due to non-venereal cause NOS (disorder)
266563005,Non-venereal urethritis (disorder)
197966009,Syphilitic prostatitis (disorder)
197967000,Gonococcal prostatitis (disorder)
71590000,Trichomonal prostatitis (disorder)
2904007,Male infertility (disorder)
84245004,Infertility due to extratesticular cause (disorder)
80330000,Infertility due to drug therapy (finding)
198012001,Infertility due to drug therapy:[male] or [female] (disorder)
52937008,Infertility due to infection (finding)
198013006,Infertility due to infective cause:[male] or [female] (disorder)
53821008,Infertility caused by radiation (finding)
198015004,Infertility due to radiation: [male] or female] (disorder)
58423003,Infertility due to systemic disease (finding)
198016003,Infertility in systemic disease:[male] or [female] (disorder)
297121000,Secondary infertility (finding)
8619003,Infertile (finding)
198017007,Infertility due to extratesticular cause NOS (finding)
2904007,Male infertility (disorder)
198018002,Male infertility NOS (disorder)
198175009,Female syphilitic pelvic inflammatory disease (disorder)
198176005,Female chlamydial pelvic inflammatory disease (disorder)
198242009,Female gonococcal pelvic inflammatory disease (disorder)
6738008,Female infertility (disorder)
198444008,(Female infertility of anovulatory origin) or (anovular cycle) (disorder)
266609001,Female infertility of anovulatory origin (disorder)
198445009,Primary anovulatory infertility (disorder)
39446004,Female infertility of tubal origin (disorder)
198452006,Primary tubal infertility (disorder)
198453001,Secondary tubal infertility (disorder)
26899006,Female infertility of uterine origin (disorder)
198456009,Primary uterine infertility (disorder)
198457000,Secondary uterine infertility (disorder)
3160009,Female infertility of cervical origin (disorder)
198459002,Primary cervical infertility (disorder)
198460007,Secondary cervical infertility (disorder)
198464003,Primary vaginal infertility (disorder)
198465002,Secondary vaginal infertility (disorder)
6738008,Female infertility (disorder)
198468000,Other female infertility (disorder)
198469008,Primary infertility unspecified (disorder)
297106006,Primary infertility (finding)
30238006,Secondary female infertility (disorder)
198470009,Secondary infertility unspecified (disorder)
6738008,Female infertility (disorder)
198471008,(Subfertility) or (other female infertility NOS) (disorder)
313279000,Subfertility (finding)
6738008,Female infertility (disorder)
198472001,Female infertility NOS (disorder)
6738008,Female infertility (disorder)
198597000,[X]Female infertility of other origin (disorder)
450241000000106,[X]Female infertility of other origin (disorder)
198598005,[X]Other complications associated with artificial fertilization (disorder)
213199004,Complications associated with artificial fertilization (disorder)
389951000000107,[X]Other complications associated with artificial fertilisation (disorder)
198604008,"[X]Complication associated with artificial fertilization, unspecified (disorder)"
213199004,Complications associated with artificial fertilization (disorder)
425581000000107,"[X]Complication associated with artificial fertilization, unspecified (disorder)"
198621004,Tubal abortion (finding)
609525000,Miscarriage of tubal ectopic pregnancy (disorder)
17369002,Miscarriage (disorder)
17369002,Miscarriage (disorder)
198631006,Spontaneous abortion unspecified (disorder)
17369002,Miscarriage (disorder)
67465009,Miscarriage with sepsis (disorder)
198632004,Spontaneous abortion: [unspecified with genital or pelvic infection] or [with sepsis] (disorder)
17369002,Miscarriage (disorder)
198633009,Spontaneous abortion: [unspecified with delayed haemorrhage] or [heavy bleeding] (disorder)
275421004,Miscarriage with heavy bleeding (disorder)
17369002,Miscarriage (disorder)
198643007,Unspecified spontaneous abortion NOS (disorder)
16863000,Incomplete abortion (disorder)
156072005,Incomplete miscarriage (disorder)
156072005,Incomplete miscarriage (disorder)
198654002,Spontaneous abortion: [incomplete NOS] or [retained products] (disorder)
275425008,Retained products after miscarriage (disorder)
69124005,Complete abortion (disorder)
156073000,Complete miscarriage (disorder)
17369002,Miscarriage (disorder)
198689000,Spontaneous abortion NOS (disorder)
39406005,Legally induced abortion (disorder)
198690009,Termination of pregnancy (& [named variants]) (disorder)
386639001,Termination of pregnancy (procedure)
39406005,Legally induced abortion (disorder)
198691008,Legal abortion unspecified (finding)
198692001,Unspecified legal abortion with genital tract or pelvic infection (disorder)
609446006,Induced termination of pregnancy with complication (disorder)
198693006,Unspecified legal abortion with delayed or excessive hemorrhage (disorder)
609446006,Induced termination of pregnancy with complication (disorder)
198694000,Unspecified legal abortion with damage to pelvic organs or tissues (disorder)
609446006,Induced termination of pregnancy with complication (disorder)
198695004,Unspecified legal abortion with renal failure (disorder)
609446006,Induced termination of pregnancy with complication (disorder)
198696003,Unspecified legal abortion with metabolic disorder (disorder)
609446006,Induced termination of pregnancy with complication (disorder)
198697007,Unspecified legal abortion with shock (disorder)
609446006,Induced termination of pregnancy with complication (disorder)
198698002,Unspecified legal abortion with embolism (disorder)
609446006,Induced termination of pregnancy with complication (disorder)
198699005,Unspecified legal abortion with other specified complication (disorder)
609446006,Induced termination of pregnancy with complication (disorder)
198701005,Unspecified legal abortion with complication NOS (disorder)
609446006,Induced termination of pregnancy with complication (disorder)
34500003,Legal abortion without complication (disorder)
198702003,Unspecified legal abortion with no mention of complication (disorder)
39406005,Legally induced abortion (disorder)
198703008,Unspecified legal abortion NOS (finding)
198704002,Incomplete abortion: [legal] or [medical] or [surgical] (disorder)
267193004,Incomplete legal abortion (disorder)
198705001,Incomplete legal abortion with genital tract or pelvic infection (disorder)
198706000,Incomplete legal abortion with delayed or excessive hemorrhage (disorder)
198707009,Incomplete legal abortion with damage to pelvic organs or tissues (disorder)
198708004,Incomplete legal abortion with renal failure (disorder)
198709007,Incomplete legal abortion with metabolic disorder (disorder)
198710002,Incomplete legal abortion with shock (disorder)
198711003,Incomplete legal abortion with embolism (disorder)
749781000000109,Incomplete termination of pregnancy (disorder)
198712005,Incomplete legal abortion with other specified complication (disorder)
267193004,Incomplete legal abortion (disorder)
198714006,Incomplete legal abortion with complication NOS (disorder)
267193004,Incomplete legal abortion (disorder)
198715007,Incomplete legal abortion with no mention of complication (disorder)
267193004,Incomplete legal abortion (disorder)
198716008,Incomplete legal abortion NOS (disorder)
267193004,Incomplete legal abortion (disorder)
198717004,Complete abortion: [legal] or [medical] or [surgical] (disorder)
267194005,Complete legal abortion (disorder)
198718009,Complete legal abortion with genital tract or pelvic infection (disorder)
198719001,Complete legal abortion with delayed or excessive hemorrhage (disorder)
198720007,Complete legal abortion with damage to pelvic organs or tissues (disorder)
198721006,Complete legal abortion with renal failure (disorder)
198722004,Complete legal abortion with metabolic disorder (disorder)
198723009,Complete legal abortion with shock (disorder)
198724003,Complete legal abortion with embolism (disorder)
198725002,Complete legal abortion with other specified complication (disorder)
267194005,Complete legal abortion (disorder)
198726001,Complete legal abortion with complication NOS (disorder)
267194005,Complete legal abortion (disorder)
198727005,Complete legal abortion with no mention of complication (disorder)
267194005,Complete legal abortion (disorder)
198728000,Complete legal abortion NOS (disorder)
267194005,Complete legal abortion (disorder)
39406005,Legally induced abortion (disorder)
198729008,Legally induced abortion NOS (finding)
31207002,Self-induced abortion (disorder)
49632008,Illegally induced abortion (disorder)
198730003,Abortion: [illegally induced] or [criminal] or [self-induced] (finding)
49632008,Illegally induced abortion (disorder)
198731004,Illegal abortion unspecified (disorder)
49632008,Illegally induced abortion (disorder)
198732006,Unspecified illegal abortion with genital tract or pelvic infection (disorder)
49632008,Illegally induced abortion (disorder)
198733001,Unspecified illegal abortion with delayed or excessive hemorrhage (disorder)
49632008,Illegally induced abortion (disorder)
198734007,Unspecified illegal abortion with damage to pelvic organs or tissues (disorder)
49632008,Illegally induced abortion (disorder)
198735008,Unspecified illegal abortion with renal failure (disorder)
49632008,Illegally induced abortion (disorder)
198736009,Unspecified illegal abortion with metabolic disorder (disorder)
49632008,Illegally induced abortion (disorder)
198737000,Unspecified illegal abortion with shock (disorder)
49632008,Illegally induced abortion (disorder)
198738005,Unspecified illegal abortion with embolism (disorder)
49632008,Illegally induced abortion (disorder)
198739002,Unspecified illegal abortion with other specified complication (disorder)
49632008,Illegally induced abortion (disorder)
198740000,Unspecified illegal abortion with complication NOS (disorder)
49632008,Illegally induced abortion (disorder)
198741001,Unspecified illegal abortion with no mention of complication (disorder)
49632008,Illegally induced abortion (disorder)
198742008,Unspecified illegal abortion NOS (disorder)
198743003,Illegal abortion incomplete (disorder)
198744009,Incomplete illegal abortion with genital tract or pelvic infection (disorder)
198745005,Incomplete illegal abortion with delayed or excessive hemorrhage (disorder)
198746006,Incomplete illegal abortion with damage to pelvic organs or tissues (disorder)
198747002,Incomplete illegal abortion with renal failure (disorder)
198748007,Incomplete illegal abortion with metabolic disorder (disorder)
198749004,Incomplete illegal abortion with shock (disorder)
198750004,Incomplete illegal abortion with embolism (disorder)
198743003,Illegal abortion incomplete (disorder)
198751000,Incomplete illegal abortion with other specified complication (disorder)
198743003,Illegal abortion incomplete (disorder)
198752007,Incomplete illegal abortion with complication NOS (disorder)
198743003,Illegal abortion incomplete (disorder)
198753002,Incomplete illegal abortion with no mention of complication (disorder)
198743003,Illegal abortion incomplete (disorder)
198754008,Incomplete illegal abortion NOS (disorder)
198755009,Illegal abortion complete (disorder)
198756005,Complete illegal abortion with genital tract or pelvic infection (disorder)
198757001,Complete illegal abortion with delayed or excessive hemorrhage (disorder)
198758006,Complete illegal abortion with damage to pelvic organs or tissues (disorder)
198759003,Complete illegal abortion with renal failure (disorder)
198760008,Complete illegal abortion with metabolic disorder (disorder)
198761007,Complete illegal abortion with shock (disorder)
198762000,Complete illegal abortion with embolism (disorder)
198755009,Illegal abortion complete (disorder)
198763005,Complete illegal abortion with other specified complication (disorder)
198755009,Illegal abortion complete (disorder)
198764004,Complete illegal abortion with complication NOS (disorder)
198755009,Illegal abortion complete (disorder)
198765003,Complete illegal abortion with no mention of complication (disorder)
198755009,Illegal abortion complete (disorder)
198766002,Complete illegal abortion NOS (disorder)
49632008,Illegally induced abortion (disorder)
198767006,Illegally induced abortion NOS (disorder)
70317007,Abortion (disorder)
198768001,Unspecified abortion (disorder)
17369002,Miscarriage (disorder)
198780009,Unspecified abortion NOS (disorder)
156072005,Incomplete miscarriage (disorder)
198781008,Unspecified abortion incomplete (disorder)
156072005,Incomplete miscarriage (disorder)
198792009,Unspecified incomplete abortion NOS (disorder)
156073000,Complete miscarriage (disorder)
198793004,Unspecified abortion complete (disorder)
156073000,Complete miscarriage (disorder)
198804005,Unspecified complete abortion NOS (disorder)
49416000,Failed attempted abortion (disorder)
198806007,Failed attempted abortion with genital tract or pelvic infection (disorder)
198807003,Failed attempted abortion with delayed or excessive hemorrhage (disorder)
198808008,Failed attempted abortion with damage to pelvic organs or tissues (disorder)
198809000,Failed attempted abortion with renal failure (disorder)
198810005,Failed attempted abortion with metabolic disorder (disorder)
198811009,Failed attempted abortion with shock (disorder)
198812002,Failed attempted abortion with embolism (disorder)
49416000,Failed attempted abortion (disorder)
198814001,Failed attempted abortion with other specified complication (disorder)
49416000,Failed attempted abortion (disorder)
198815000,Failed attempted abortion with complication NOS (disorder)
49416000,Failed attempted abortion (disorder)
198816004,Failed attempted abortion with no mention of complication (disorder)
49416000,Failed attempted abortion (disorder)
198817008,Failed attempted abortion NOS (disorder)
198819006,Genital or pelvic infection following abortive pregnancy (disorder)
609450004,Induced termination of pregnancy complicated by genital-pelvic infection (disorder)
198820000,Endometritis following abortive pregnancy (disorder)
609464004,Induced termination of pregnancy complicated by endometritis (disorder)
198821001,Parametritis following abortive pregnancy (disorder)
609473007,Induced termination of pregnancy complicated by parametritis (disorder)
198822008,Pelvic peritonitis following abortive pregnancy (disorder)
609474001,Induced termination of pregnancy complicated by pelvic peritonitis (disorder)
198823003,Salpingitis following abortive pregnancy (disorder)
609483006,Induced termination of pregnancy complicated by salpingitis (disorder)
198824009,Salpingo-oophoritis following abortive pregnancy (disorder)
198826006,Septicemia NOS following abortive pregnancy (disorder)
609485004,Induced termination of pregnancy complicated by sepsis (disorder)
198827002,Delayed or excessive hemorrhage following abortive pregnancy (disorder)
609448007,Induced termination of pregnancy complicated by delayed and/or excessive hemorrhage (disorder)
198828007,Afibrinogenemia following abortive pregnancy (disorder)
609456005,Induced termination of pregnancy complicated by afibrinogenemia (disorder)
198829004,Defibrination syndrome following abortive pregnancy (disorder)
609462000,Induced termination of pregnancy complicated by defibrination syndrome (disorder)
198830009,Intravascular hemolysis following abortive pregnancy (disorder)
198831008,Delayed or excessive hemorrhage NOS following abortive pregnancy (finding)
609446006,Induced termination of pregnancy with complication (disorder)
198832001,Damage to pelvic organs or tissues following abortive pregnancy (disorder)
198833006,Bladder damage following abortive pregnancy (disorder)
609503006,Induced termination of pregnancy complicated by bladder damage (disorder)
198834000,Bowel damage following abortive pregnancy (disorder)
609504000,Induced termination of pregnancy complicated by bowel damage (disorder)
198835004,Broad ligament damage following abortive pregnancy (disorder)
609505004,Induced termination of pregnancy complicated by broad ligament damage (disorder)
198836003,Cervix damage following abortive pregnancy (disorder)
609508002,Induced termination of pregnancy complicated by cervix damage (disorder)
198837007,Periurethral tissue damage following abortive pregnancy (disorder)
609511001,Induced termination of pregnancy complicated by periurethral tissue damage (disorder)
198838002,Uterus damage following abortive pregnancy (disorder)
609513003,Induced termination of pregnancy complicated by uterus damage (disorder)
198839005,Vaginal damage following abortive pregnancy (disorder)
609514009,Induced termination of pregnancy complicated by vaginal damage (disorder)
198832001,Damage to pelvic organs or tissues following abortive pregnancy (disorder)
198840007,Damage to pelvic organ or tissues NOS following abortive pregnancy (finding)
198841006,Renal failure following abortive pregnancy (disorder)
609452007,Induced termination of pregnancy complicated by renal failure (disorder)
198842004,Oliguria following abortive pregnancy (disorder)
609472002,Induced termination of pregnancy complicated by acute renal failure with oliguria (disorder)
198843009,Acute renal failure following abortive pregnancy (disorder)
609455009,Induced termination of pregnancy complicated by acute renal failure (disorder)
198844003,Renal shutdown following abortive pregnancy (disorder)
609472002,Induced termination of pregnancy complicated by acute renal failure with oliguria (disorder)
198845002,Renal tubular necrosis following abortive pregnancy (disorder)
609482001,Induced termination of pregnancy complicated by renal tubular necrosis (disorder)
198846001,Uremia following abortive pregnancy (disorder)
609490001,Induced termination of pregnancy complicated by uremia (disorder)
198847005,Renal failure NOS following abortive pregnancy (finding)
609446006,Induced termination of pregnancy with complication (disorder)
198848000,Metabolic disorder following abortive pregnancy (disorder)
609451000,Induced termination of pregnancy complicated by metabolic disorder (disorder)
198849008,Shock following abortive pregnancy (disorder)
609453002,Induced termination of pregnancy complicated by shock (disorder)
198850008,Embolism following abortive pregnancy (disorder)
609449004,Induced termination of pregnancy complicated by embolism (disorder)
198851007,Air embolism following abortive pregnancy (disorder)
609457001,Induced termination of pregnancy complicated by air embolism (disorder)
198852000,Amniotic fluid embolism following abortive pregnancy (disorder)
609458006,Induced termination of pregnancy complicated by amniotic fluid embolism (disorder)
198853005,Blood-clot embolism following abortive pregnancy (disorder)
609459003,Induced termination of pregnancy complicated by blood-clot embolism (disorder)
198854004,Fat embolism following abortive pregnancy (disorder)
609465003,Induced termination of pregnancy complicated by fat embolism (disorder)
198855003,Pulmonary embolism following abortive pregnancy (disorder)
609480009,Induced termination of pregnancy complicated by pulmonary embolism (disorder)
198856002,Pyemic embolism following abortive pregnancy (disorder)
609486003,Induced termination of pregnancy complicated by septic embolism (disorder)
198857006,Septic embolism following abortive pregnancy (disorder)
609486003,Induced termination of pregnancy complicated by septic embolism (disorder)
198858001,Soap embolism following abortive pregnancy (disorder)
609489005,Induced termination of pregnancy complicated by soap embolism (disorder)
198859009,Embolism NOS following abortive pregnancy (finding)
609449004,Induced termination of pregnancy complicated by embolism (disorder)
198862007,"Readmission for retained products of conception, legal abortion (disorder)"
198863002,"Readmission for retained products of conception, illegal abortion (disorder)"
198864008,"Readmission for retained products of conception, unspecified abortion (disorder)"
267195006,Readmission for abortive pregnancy National Health Service codes (disorder)
363681007,Pregnancy with abortive outcome (disorder)
198865009,Other specified complication following abortive pregnancy (finding)
609446006,Induced termination of pregnancy with complication (disorder)
198866005,Acute liver necrosis following abortive pregnancy (disorder)
609454008,Induced termination of pregnancy complicated by acute necrosis of liver (disorder)
198867001,Cardiac arrest following abortive pregnancy (disorder)
609506003,Induced termination of pregnancy complicated by cardiac arrest (disorder)
198868006,Cardiac failure following abortive pregnancy (disorder)
609507007,Induced termination of pregnancy complicated by cardiac failure (disorder)
198869003,Cerebral anoxia following abortive pregnancy (disorder)
609461007,Induced termination of pregnancy complicated by cerebral anoxia (disorder)
198870002,Urinary tract infection following abortive pregnancy (disorder)
609491002,Induced termination of pregnancy complicated by urinary tract infection (disorder)
198871003,Other specified complication NOS follow abortive pregnancy (finding)
609446006,Induced termination of pregnancy with complication (disorder)
49416000,Failed attempted abortion (disorder)
198873000,Failed attempted abortion (disorder)
198874006,"Failed medical abortion, complicated by genital tract and pelvic infection (disorder)"
198875007,"Failed medical abortion, complicated by delayed or excessive hemorrhage (disorder)"
198876008,"Failed medical abortion, complicated by embolism (disorder)"
198878009,"Failed medical abortion, without complication (disorder)"
54048003,Threatened abortion (disorder)
54048003,Threatened abortion (disorder)
198882006,Threatened abortion unspecified (disorder)
54048003,Threatened abortion (disorder)
198883001,Threatened abortion - delivered (disorder)
54048003,Threatened abortion (disorder)
198884007,Threatened abortion - not delivered (disorder)
54048003,Threatened abortion (disorder)
198885008,Threatened abortion NOS (disorder)
25825004,Hemorrhage in early pregnancy (disorder)
59363009,Inevitable abortion (disorder)
198895001,(Inevitable abortion) or (early pregnancy haemorrhage NOS) (disorder)
102878001,Recurrent miscarriage (disorder)
199154009,"Maternal syphilis during pregnancy, childbirth and the puerperium (disorder)"
199154009,"Maternal syphilis, unspecified whether during pregnancy or the puerperium (disorder)"
199155005,"Maternal syphilis during pregnancy, childbirth and the puerperium (disorder)"
199156006,Maternal syphilis during pregnancy - baby delivered (disorder)
199157002,Maternal syphilis in the puerperium - baby delivered during current episode of care (disorder)
199158007,Maternal syphilis during pregnancy - baby not yet delivered (disorder)
199159004,Maternal syphilis in the puerperium - baby delivered during previous episode of care (disorder)
199154009,"Maternal syphilis during pregnancy, childbirth or the puerperium NOS (disorder)"
199160009,"Maternal syphilis during pregnancy, childbirth and the puerperium (disorder)"
199161008,"Maternal gonorrhea during pregnancy, childbirth and the puerperium (disorder)"
199161008,"Maternal gonorrhea, unspecified whether during pregnancy or the puerperium (disorder)"
199162001,"Maternal gonorrhea during pregnancy, childbirth and the puerperium (disorder)"
199163006,Maternal gonorrhea during pregnancy - baby delivered (disorder)
199164000,Maternal gonorrhea in the puerperium - baby delivered during current episode of care (disorder)
199165004,Maternal gonorrhea during pregnancy - baby not yet delivered (disorder)
199166003,Maternal gonorrhea in the puerperium - baby delivered during previous episode of care (disorder)
199161008,"Gonorrhea during pregnancy, childbirth or the puerperium NOS (disorder)"
199167007,"Maternal gonorrhea during pregnancy, childbirth and the puerperium (disorder)"
40609001,"Other maternal venereal diseases during pregnancy, childbirth and the puerperium (disorder)"
199168002,"Infectious disease in mother complicating pregnancy, childbirth AND/OR puerperium (disorder)"
40609001,"Other maternal venereal disease, unspecified whether during pregnancy or the puerperium (disorder)"
199169005,"Infectious disease in mother complicating pregnancy, childbirth AND/OR puerperium (disorder)"
40609001,Other maternal venereal disease in pregnancy - baby delivered (disorder)
199170006,"Infectious disease in mother complicating pregnancy, childbirth AND/OR puerperium (disorder)"
40609001,Other maternal venereal disease in the puerperium - baby delivered during current episode of care (disorder)
199171005,"Infectious disease in mother complicating pregnancy, childbirth AND/OR puerperium (disorder)"
40609001,Other maternal venereal disease during pregnancy - baby not yet delivered (disorder)
199172003,"Infectious disease in mother complicating pregnancy, childbirth AND/OR puerperium (disorder)"
40609001,Other maternal venereal disease during the puerperium - baby delivered during previous episode of care (disorder)
199173008,"Infectious disease in mother complicating pregnancy, childbirth AND/OR puerperium (disorder)"
27075004,"Other maternal venereal disease during pregnancy, childbirth or the puerperium NOS (disorder)"
199174002,"Venereal disease in mother complicating pregnancy, childbirth AND/OR puerperium (disorder)"
199306007,Continuing pregnancy after abortion of one fetus or more (disorder)
17369002,Miscarriage (disorder)
200483009,[X]Other abortion (disorder)
428641000000105,[X]Other abortion (disorder)
49416000,Failed attempted abortion (disorder)
200485002,"[X]Failed medical abortion, with other and unspecified complications (disorder)"
427261000000105,"[X]Failed medical abortion, with other and unspecified complications (disorder)"
200486001,"[X]Other and unspecified failed induced abortion, complicated by genital tract and pelvic infection (disorder)"
609446006,Induced termination of pregnancy with complication (disorder)
390431000000101,"[X]Other and unspecified failed induced abortion, complicated by genital tract and pelvic infection (disorder)"
49416000,Failed attempted abortion (disorder)
200487005,"[X]Other and unspecified failed induced abortion, complicated by delayed or excessive hemorrhage (disorder)"
409481000000104,"[X]Other and unspecified failed induced abortion, complicated by delayed or excessive haemorrhage (disorder)"
49416000,Failed attempted abortion (disorder)
200488000,"[X]Other and unspecified failed induced abortion, complicated by embolism (disorder)"
425881000000109,"[X]Other and unspecified failed induced abortion, complicated by embolism (disorder)"
200489008,"[X]Other and unspecified failed induced abortion, with other and unspecified complications (disorder)"
609446006,Induced termination of pregnancy with complication (disorder)
409191000000108,"[X]Other and unspecified failed induced abortion, with other and unspecified complications (disorder)"
200490004,"[X]Other and unspecified failed induced abortion, without complication (disorder)"
609492009,Induced termination of pregnancy without complication (disorder)
450531000000100,"[X]Other and unspecified failed induced abortion, without complication (disorder)"
200491000,[X]Other venous complications following abortion and ectopic and molar pregnancy (disorder)
609446006,Induced termination of pregnancy with complication (disorder)
409201000000105,[X]Other venous complications following abortion and ectopic and molar pregnancy (disorder)
200492007,[X]Other complications following abortion and ectopic and molar pregnancy (disorder)
609446006,Induced termination of pregnancy with complication (disorder)
390641000000108,[X]Other complications following abortion and ectopic and molar pregnancy (disorder)
200493002,"[X]Complication following abortion and ectopic and molar pregnancy, unspecified (disorder)"
609446006,Induced termination of pregnancy with complication (disorder)
463061000000100,"[X]Complication following abortion and ectopic and molar pregnancy, unspecified (disorder)"
200573008,[X]Other infections with a predominantly sexual mode of transmission complicating pregnancy childbirth and the puerperium (disorder)
438791000000109,[X]Other infections with a predominantly sexual mode of transmission complicating pregnancy childbirth and the puerperium (disorder)
478601000000106,"[X]Other obstetric conditions, not elsewhere classified (disorder)"
39992005,Arthropathy: [sexually acquired reactive] or [in nonspecific urethritis] or [in Reiter's disease] (disorder)
201472005,Arthropathy associated with nonspecific urethritis (disorder)
267883008,Post-genitourinary infection reactive arthritis (disorder)
415141001,Post-genitourinary infection Reiter's disease (disorder)
201473000,Sexually acquired reactive arthropathy of unspecified site (disorder)
267883008,Post-genitourinary infection reactive arthritis (disorder)
201474006,Sexually acquired reactive arthropathy of the shoulder region (disorder)
201475007,Sexually acquired reactive arthropathy of the upper arm (disorder)
267883008,Post-genitourinary infection reactive arthritis (disorder)
201476008,Sexually acquired reactive arthropathy of the forearm (disorder)
267883008,Post-genitourinary infection reactive arthritis (disorder)
201477004,Sexually acquired reactive arthropathy of the hand (disorder)
201478009,Sexually acquired reactive arthropathy of the pelvic region and thigh (disorder)
201479001,Sexually acquired reactive arthropathy of the lower leg (disorder)
267883008,Post-genitourinary infection reactive arthritis (disorder)
201480003,Sexually acquired reactive arthropathy of the ankle and/or foot (disorder)
201481004,Sexually acquired reactive arthropathy of multiple sites (disorder)
